Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Cyprus,CYP,0.243736326660279,0.657482392175323,0.352701590887916,0.301251828464974,0.216510045193477,0.213843996975495,0.152494059392576,0.0943275888165938,0.149308289944686,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Czechia,CZE,5.10973132425352,..,..,..,2.04740730409205,1.49169641110203,1.68408494912254,1.72249140573786,1.87360997447897,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,"Egypt, Arab Rep.",EGY,8.65228312676056,4.4813593845902,3.03215989872602,5.8095731434164,5.51342221507865,3.35888345246605,4.18976875467282,4.94193909441551,2.35437727765381,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..
