COUNTRY,FLOW,TIME,VALUE,PRODUCT,DATATYPE
OECDAM,GDINCTRO,2022,1110629.919,NATGASCM,BALANCE
OECDAM,INDPROD,2022,1272148.346,NATGASCM,BALANCE
OECDAM,STCHANAT,2022,-9666.141,NATGASCM,BALANCE
OECDAM,TOTENTSB,2022,121920.289,NATGASCM,BALANCE
OECDAM,TOTEXTSB,2022,280851.757,NATGASCM,BALANCE
OECDAO,GDINCTRO,2022,226371.62,NATGASCM,BALANCE
OECDAO,INDPROD,2022,192864.863,NATGASCM,BALANCE
OECDAO,STCHANAT,2022,2147.84,NATGASCM,BALANCE
OECDAO,TOTENTSB,2022,159562.533,NATGASCM,BALANCE
OECDAO,TOTEXTSB,2022,115728.0,NATGASCM,BALANCE
AUSTRALI,GDINCTRO,2022,59338.0,NATGASCM,BALANCE
AUSTRALI,INDPROD,2022,162973.0,NATGASCM,BALANCE
AUSTRALI,TOTENTSB,2022,2865.0,NATGASCM,BALANCE
AUSTRALI,TOTEXTSB,2022,106500.0,NATGASCM,BALANCE
AUSTRIA,GDINCTRO,2022,8149.663,NATGASCM,BALANCE
AUSTRIA,INDPROD,2022,646.239,NATGASCM,BALANCE
AUSTRIA,STCHANAT,2022,4644.846,NATGASCM,BALANCE
AUSTRIA,TOTENTSB,2022,31235.448,NATGASCM,BALANCE
AUSTRIA,TOTEXTSB,2022,19106.567,NATGASCM,BALANCE
BELGIUM,GDINCTRO,2022,15737.3,NATGASCM,BALANCE
BELGIUM,INDPROD,2022,27.3,NATGASCM,BALANCE
BELGIUM,STCHANAT,2022,135.6,NATGASCM,BALANCE
BELGIUM,TOTENTSB,2022,61082.7,NATGASCM,BALANCE
BELGIUM,TOTEXTSB,2022,45206.4,NATGASCM,BALANCE
CANADA,GDINCTRO,2022,145160.919,NATGASCM,BALANCE
CANADA,INDPROD,2022,203342.346,NATGASCM,BALANCE
CANADA,STCHANAT,2022,-1670.141,NATGASCM,BALANCE
CANADA,TOTENTSB,2022,25427.189,NATGASCM,BALANCE
CANADA,TOTEXTSB,2022,85278.757,NATGASCM,BALANCE
CHILE,GDINCTRO,2022,6855.0,NATGASCM,BALANCE
CHILE,INDPROD,2022,1387.0,NATGASCM,BALANCE
CHILE,STCHANAT,2022,63.0,NATGASCM,BALANCE
CHILE,TOTENTSB,2022,5356.1,NATGASCM,BALANCE
CZECH,GDINCTRO,2022,7608.669,NATGASCM,BALANCE
CZECH,INDPROD,2022,223.58,NATGASCM,BALANCE
CZECH,STCHANAT,2022,1232.328,NATGASCM,BALANCE
CZECH,TOTENTSB,2022,27084.576,NATGASCM,BALANCE
CZECH,TOTEXTSB,2022,18467.159,NATGASCM,BALANCE
DENMARK,GDINCTRO,2022,2328.869,NATGASCM,BALANCE
DENMARK,INDPROD,2022,1982.432,NATGASCM,BALANCE
DENMARK,STCHANAT,2022,249.737,NATGASCM,BALANCE
DENMARK,TOTENTSB,2022,2723.201,NATGASCM,BALANCE
DENMARK,TOTEXTSB,2022,2152.668,NATGASCM,BALANCE
ESTONIA,GDINCTRO,2022,353.4,NATGASCM,BALANCE
ESTONIA,TOTENTSB,2022,1063.641,NATGASCM,BALANCE
ESTONIA,TOTEXTSB,2022,710.356,NATGASCM,BALANCE
OECDEUR,GDINCTRO,2022,470153.395,NATGASCM,BALANCE
OECDEUR,INDPROD,2022,204422.087,NATGASCM,BALANCE
OECDEUR,STCHANAT,2022,35528.911,NATGASCM,BALANCE
OECDEUR,TOTENTSB,2022,697378.216,NATGASCM,BALANCE
OECDEUR,TOTEXTSB,2022,391378.492,NATGASCM,BALANCE
FINLAND,GDINCTRO,2022,1280.401,NATGASCM,BALANCE
FINLAND,INDPROD,2022,12.0,NATGASCM,BALANCE
FINLAND,STCHANAT,2022,42.0,NATGASCM,BALANCE
FINLAND,TOTENTSB,2022,1418.94,NATGASCM,BALANCE
FINLAND,TOTEXTSB,2022,107.279,NATGASCM,BALANCE
FRANCE,GDINCTRO,2022,36964.083,NATGASCM,BALANCE
FRANCE,INDPROD,2022,619.428,NATGASCM,BALANCE
FRANCE,STCHANAT,2022,3234.671,NATGASCM,BALANCE
FRANCE,TOTENTSB,2022,55302.14,NATGASCM,BALANCE
FRANCE,TOTEXTSB,2022,15232.416,NATGASCM,BALANCE
GERMANY,GDINCTRO,2022,79259.121,NATGASCM,BALANCE
GERMANY,INDPROD,2022,4569.0,NATGASCM,BALANCE
GERMANY,STCHANAT,2022,9418.0,NATGASCM,BALANCE
GERMANY,TOTENTSB,2022,133624.219,NATGASCM,BALANCE
GERMANY,TOTEXTSB,2022,49516.098,NATGASCM,BALANCE
GREECE,GDINCTRO,2022,5172.334,NATGASCM,BALANCE
GREECE,STCHANAT,2022,74.814,NATGASCM,BALANCE
GREECE,TOTENTSB,2022,15945.201,NATGASCM,BALANCE
GREECE,TOTEXTSB,2022,10646.61,NATGASCM,BALANCE
HUNGARY,GDINCTRO,2022,9537.859,NATGASCM,BALANCE
HUNGARY,INDPROD,2022,1523.287,NATGASCM,BALANCE
HUNGARY,STCHANAT,2022,1287.5,NATGASCM,BALANCE
HUNGARY,TOTENTSB,2022,10892.1,NATGASCM,BALANCE
HUNGARY,TOTEXTSB,2022,1578.4,NATGASCM,BALANCE
IRELAND,GDINCTRO,2022,5287.649,NATGASCM,BALANCE
IRELAND,INDPROD,2022,1435.649,NATGASCM,BALANCE
IRELAND,TOTENTSB,2022,3852.0,NATGASCM,BALANCE
ISRAEL,GDINCTRO,2022,10956.0,NATGASCM,BALANCE
ISRAEL,INDPROD,2022,21972.0,NATGASCM,BALANCE
ISRAEL,TOTENTSB,2022,48.0,NATGASCM,BALANCE
ISRAEL,TOTEXTSB,2022,9228.0,NATGASCM,BALANCE
ITALY,GDINCTRO,2022,69511.0,NATGASCM,BALANCE
ITALY,INDPROD,2022,3328.0,NATGASCM,BALANCE
ITALY,STCHANAT,2022,1628.0,NATGASCM,BALANCE
ITALY,TOTENTSB,2022,72403.0,NATGASCM,BALANCE
ITALY,TOTEXTSB,2022,4592.0,NATGASCM,BALANCE
JAPAN,GDINCTRO,2022,95928.62,NATGASCM,BALANCE
JAPAN,INDPROD,2022,4224.863,NATGASCM,BALANCE
JAPAN,STCHANAT,2022,604.84,NATGASCM,BALANCE
JAPAN,TOTENTSB,2022,95698.533,NATGASCM,BALANCE
KOREA,GDINCTRO,2022,56476.0,NATGASCM,BALANCE
KOREA,STCHANAT,2022,1521.0,NATGASCM,BALANCE
KOREA,TOTENTSB,2022,60951.0,NATGASCM,BALANCE
LATVIA,GDINCTRO,2022,826.037,NATGASCM,BALANCE
LATVIA,STCHANAT,2022,-109.638,NATGASCM,BALANCE
LATVIA,TOTENTSB,2022,1915.93,NATGASCM,BALANCE
LATVIA,TOTEXTSB,2022,1183.561,NATGASCM,BALANCE
LITHUANIA,GDINCTRO,2022,1649.3,NATGASCM,BALANCE
LITHUANIA,STCHANAT,2022,18.2,NATGASCM,BALANCE
LITHUANIA,TOTENTSB,2022,5761.4,NATGASCM,BALANCE
LITHUANIA,TOTEXTSB,2022,4093.9,NATGASCM,BALANCE
LUXEMBOU,GDINCTRO,2022,593.28,NATGASCM,BALANCE
LUXEMBOU,INDPROD,2022,4.343,NATGASCM,BALANCE
LUXEMBOU,TOTENTSB,2022,588.936,NATGASCM,BALANCE
MEXICO,GDINCTRO,2022,44209.0,NATGASCM,BALANCE
MEXICO,INDPROD,2022,38721.0,NATGASCM,BALANCE
MEXICO,TOTENTSB,2022,5500.0,NATGASCM,BALANCE
MEXICO,TOTEXTSB,2022,12.0,NATGASCM,BALANCE
NETHLAND,GDINCTRO,2022,32990.864,NATGASCM,BALANCE
NETHLAND,INDPROD,2022,18682.332,NATGASCM,BALANCE
NETHLAND,STCHANAT,2022,6335.966,NATGASCM,BALANCE
NETHLAND,TOTENTSB,2022,61933.86,NATGASCM,BALANCE
NETHLAND,TOTEXTSB,2022,41126.258,NATGASCM,BALANCE
NORWAY,GDINCTRO,2022,4386.727,NATGASCM,BALANCE
NORWAY,INDPROD,2022,126962.647,NATGASCM,BALANCE
NORWAY,STCHANAT,2022,-4.87,NATGASCM,BALANCE
NORWAY,TOTENTSB,2022,67.804,NATGASCM,BALANCE
NORWAY,TOTEXTSB,2022,119063.31,NATGASCM,BALANCE
NZ,GDINCTRO,2022,3673.0,NATGASCM,BALANCE
NZ,INDPROD,2022,3695.0,NATGASCM,BALANCE
NZ,STCHANAT,2022,22.0,NATGASCM,BALANCE
POLAND,GDINCTRO,2022,19439.851,NATGASCM,BALANCE
POLAND,INDPROD,2022,5483.238,NATGASCM,BALANCE
POLAND,STCHANAT,2022,525.313,NATGASCM,BALANCE
POLAND,TOTENTSB,2022,15194.177,NATGASCM,BALANCE
POLAND,TOTEXTSB,2022,712.251,NATGASCM,BALANCE
PORTUGAL,GDINCTRO,2022,5493.237,NATGASCM,BALANCE
PORTUGAL,STCHANAT,2022,223.585,NATGASCM,BALANCE
PORTUGAL,TOTENTSB,2022,6179.498,NATGASCM,BALANCE
PORTUGAL,TOTEXTSB,2022,384.476,NATGASCM,BALANCE
SLOVAKIA,GDINCTRO,2022,4518.569,NATGASCM,BALANCE
SLOVAKIA,INDPROD,2022,55.622,NATGASCM,BALANCE
SLOVAKIA,STCHANAT,2022,1718.367,NATGASCM,BALANCE
SLOVAKIA,TOTENTSB,2022,25585.555,NATGASCM,BALANCE
SLOVAKIA,TOTEXTSB,2022,19394.457,NATGASCM,BALANCE
SLOVENIA,GDINCTRO,2022,839.615,NATGASCM,BALANCE
SLOVENIA,INDPROD,2022,4.315,NATGASCM,BALANCE
SLOVENIA,TOTENTSB,2022,1247.6,NATGASCM,BALANCE
SLOVENIA,TOTEXTSB,2022,412.3,NATGASCM,BALANCE
SPAIN,GDINCTRO,2022,32309.568,NATGASCM,BALANCE
SPAIN,INDPROD,2022,47.023,NATGASCM,BALANCE
SPAIN,STCHANAT,2022,1083.798,NATGASCM,BALANCE
SPAIN,TOTENTSB,2022,39675.032,NATGASCM,BALANCE
SPAIN,TOTEXTSB,2022,6016.408,NATGASCM,BALANCE
SWEDEN,GDINCTRO,2022,705.745,NATGASCM,BALANCE
SWEDEN,STCHANAT,2022,-10.298,NATGASCM,BALANCE
SWEDEN,TOTENTSB,2022,718.82,NATGASCM,BALANCE
SWEDEN,TOTEXTSB,2022,9.052,NATGASCM,BALANCE
SWITLAND,GDINCTRO,2022,3140.719,NATGASCM,BALANCE
SWITLAND,INDPROD,2022,44.866,NATGASCM,BALANCE
SWITLAND,TOTENTSB,2022,10696.913,NATGASCM,BALANCE
SWITLAND,TOTEXTSB,2022,7601.06,NATGASCM,BALANCE
OECDTOT,GDINCTRO,2022,1807154.934,NATGASCM,BALANCE
OECDTOT,INDPROD,2022,1669435.296,NATGASCM,BALANCE
OECDTOT,STCHANAT,2022,28010.61,NATGASCM,BALANCE
OECDTOT,TOTENTSB,2022,978861.038,NATGASCM,BALANCE
OECDTOT,TOTEXTSB,2022,787958.249,NATGASCM,BALANCE
TURKIYE,GDINCTRO,2022,51040.56,NATGASCM,BALANCE
TURKIYE,INDPROD,2022,379.82,NATGASCM,BALANCE
TURKIYE,STCHANAT,2022,3419.89,NATGASCM,BALANCE
TURKIYE,TOTENTSB,2022,54662.06,NATGASCM,BALANCE
TURKIYE,TOTEXTSB,2022,581.43,NATGASCM,BALANCE
UK,GDINCTRO,2022,71028.975,NATGASCM,BALANCE
UK,INDPROD,2022,38390.966,NATGASCM,BALANCE
UK,STCHANAT,2022,381.102,NATGASCM,BALANCE
UK,TOTENTSB,2022,56523.465,NATGASCM,BALANCE
UK,TOTEXTSB,2022,23484.076,NATGASCM,BALANCE
USA,GDINCTRO,2022,914405.0,NATGASCM,BALANCE
USA,INDPROD,2022,1028698.0,NATGASCM,BALANCE
USA,STCHANAT,2022,-8059.0,NATGASCM,BALANCE
USA,TOTENTSB,2022,85637.0,NATGASCM,BALANCE
USA,TOTEXTSB,2022,195561.0,NATGASCM,BALANCE
OECDAM,GDINCTRO,2023,1120569.638,NATGASCM,BALANCE
OECDAM,INDPROD,2023,1324449.894,NATGASCM,BALANCE
OECDAM,STCHANAT,2023,21900.011,NATGASCM,BALANCE
OECDAM,TOTENTSB,2023,116661.924,NATGASCM,BALANCE
OECDAM,TOTEXTSB,2023,297608.422,NATGASCM,BALANCE
OECDAO,GDINCTRO,2023,216382.595,NATGASCM,BALANCE
OECDAO,INDPROD,2023,190477.236,NATGASCM,BALANCE
OECDAO,STCHANAT,2023,1440.088,NATGASCM,BALANCE
OECDAO,TOTENTSB,2023,149329.922,NATGASCM,BALANCE
OECDAO,TOTEXTSB,2023,114910.0,NATGASCM,BALANCE
AUSTRALI,GDINCTRO,2023,55650.0,NATGASCM,BALANCE
AUSTRALI,INDPROD,2023,160698.0,NATGASCM,BALANCE
AUSTRALI,TOTENTSB,2023,634.0,NATGASCM,BALANCE
AUSTRALI,TOTEXTSB,2023,105682.0,NATGASCM,BALANCE
AUSTRIA,GDINCTRO,2023,6962.8,NATGASCM,BALANCE
AUSTRIA,INDPROD,2023,575.223,NATGASCM,BALANCE
AUSTRIA,STCHANAT,2023,677.463,NATGASCM,BALANCE
AUSTRIA,TOTENTSB,2023,15399.44,NATGASCM,BALANCE
AUSTRIA,TOTEXTSB,2023,8280.799,NATGASCM,BALANCE
BELGIUM,GDINCTRO,2023,14779.2,NATGASCM,BALANCE
BELGIUM,INDPROD,2023,25.5,NATGASCM,BALANCE
BELGIUM,STCHANAT,2023,86.6,NATGASCM,BALANCE
BELGIUM,TOTENTSB,2023,51840.8,NATGASCM,BALANCE
BELGIUM,TOTEXTSB,2023,36994.0,NATGASCM,BALANCE
CANADA,GDINCTRO,2023,143950.638,NATGASCM,BALANCE
CANADA,INDPROD,2023,207791.894,NATGASCM,BALANCE
CANADA,STCHANAT,2023,6936.011,NATGASCM,BALANCE
CANADA,TOTENTSB,2023,25213.177,NATGASCM,BALANCE
CANADA,TOTEXTSB,2023,82118.422,NATGASCM,BALANCE
CHILE,GDINCTRO,2023,6657.0,NATGASCM,BALANCE
CHILE,INDPROD,2023,1382.0,NATGASCM,BALANCE
CHILE,STCHANAT,2023,-103.0,NATGASCM,BALANCE
CHILE,TOTENTSB,2023,3737.747,NATGASCM,BALANCE
CZECH,GDINCTRO,2023,6831.643,NATGASCM,BALANCE
CZECH,INDPROD,2023,163.82,NATGASCM,BALANCE
CZECH,STCHANAT,2023,140.445,NATGASCM,BALANCE
CZECH,TOTENTSB,2023,7832.652,NATGASCM,BALANCE
CZECH,TOTEXTSB,2023,1024.382,NATGASCM,BALANCE
DENMARK,GDINCTRO,2023,2309.172,NATGASCM,BALANCE
DENMARK,INDPROD,2023,2020.826,NATGASCM,BALANCE
DENMARK,STCHANAT,2023,6.851,NATGASCM,BALANCE
DENMARK,TOTENTSB,2023,8612.404,NATGASCM,BALANCE
DENMARK,TOTEXTSB,2023,8388.358,NATGASCM,BALANCE
ESTONIA,GDINCTRO,2023,318.4,NATGASCM,BALANCE
ESTONIA,TOTENTSB,2023,991.2,NATGASCM,BALANCE
ESTONIA,TOTEXTSB,2023,672.8,NATGASCM,BALANCE
OECDEUR,GDINCTRO,2023,434968.28,NATGASCM,BALANCE
OECDEUR,INDPROD,2023,184689.884,NATGASCM,BALANCE
OECDEUR,STCHANAT,2023,3744.056,NATGASCM,BALANCE
OECDEUR,TOTENTSB,2023,561285.39,NATGASCM,BALANCE
OECDEUR,TOTEXTSB,2023,305711.711,NATGASCM,BALANCE
FINLAND,GDINCTRO,2023,1593.93,NATGASCM,BALANCE
FINLAND,INDPROD,2023,12.3,NATGASCM,BALANCE
FINLAND,STCHANAT,2023,55.0,NATGASCM,BALANCE
FINLAND,TOTENTSB,2023,2120.16,NATGASCM,BALANCE
FINLAND,TOTEXTSB,2023,481.744,NATGASCM,BALANCE
FRANCE,GDINCTRO,2023,32632.592,NATGASCM,BALANCE
FRANCE,INDPROD,2023,803.79,NATGASCM,BALANCE
FRANCE,STCHANAT,2023,-38.196,NATGASCM,BALANCE
FRANCE,TOTENTSB,2023,46112.536,NATGASCM,BALANCE
FRANCE,TOTEXTSB,2023,14088.556,NATGASCM,BALANCE
GERMANY,GDINCTRO,2023,76486.085,NATGASCM,BALANCE
GERMANY,INDPROD,2023,4088.0,NATGASCM,BALANCE
GERMANY,STCHANAT,2023,-1023.0,NATGASCM,BALANCE
GERMANY,TOTENTSB,2023,91288.391,NATGASCM,BALANCE
GERMANY,TOTEXTSB,2023,20177.102,NATGASCM,BALANCE
GREECE,GDINCTRO,2023,4650.789,NATGASCM,BALANCE
GREECE,INDPROD,2023,1.957,NATGASCM,BALANCE
GREECE,STCHANAT,2023,-102.8,NATGASCM,BALANCE
GREECE,TOTENTSB,2023,15646.821,NATGASCM,BALANCE
GREECE,TOTEXTSB,2023,11058.012,NATGASCM,BALANCE
HUNGARY,GDINCTRO,2023,8496.686,NATGASCM,BALANCE
HUNGARY,INDPROD,2023,1630.914,NATGASCM,BALANCE
HUNGARY,STCHANAT,2023,1335.3,NATGASCM,BALANCE
HUNGARY,TOTENTSB,2023,10322.1,NATGASCM,BALANCE
HUNGARY,TOTEXTSB,2023,2111.128,NATGASCM,BALANCE
IRELAND,GDINCTRO,2023,4868.609,NATGASCM,BALANCE
IRELAND,INDPROD,2023,1152.599,NATGASCM,BALANCE
IRELAND,TOTENTSB,2023,3718.0,NATGASCM,BALANCE
ISRAEL,GDINCTRO,2023,10956.0,NATGASCM,BALANCE
ISRAEL,INDPROD,2023,21972.0,NATGASCM,BALANCE
ISRAEL,TOTENTSB,2023,48.0,NATGASCM,BALANCE
ISRAEL,TOTEXTSB,2023,9228.0,NATGASCM,BALANCE
ITALY,GDINCTRO,2023,61714.0,NATGASCM,BALANCE
ITALY,INDPROD,2023,2987.0,NATGASCM,BALANCE
ITALY,STCHANAT,2023,385.0,NATGASCM,BALANCE
ITALY,TOTENTSB,2023,61603.0,NATGASCM,BALANCE
ITALY,TOTEXTSB,2023,2491.0,NATGASCM,BALANCE
JAPAN,GDINCTRO,2023,87657.595,NATGASCM,BALANCE
JAPAN,INDPROD,2023,4012.236,NATGASCM,BALANCE
JAPAN,STCHANAT,2023,309.088,NATGASCM,BALANCE
JAPAN,TOTENTSB,2023,87926.922,NATGASCM,BALANCE
KOREA,GDINCTRO,2023,58307.0,NATGASCM,BALANCE
KOREA,STCHANAT,2023,1148.0,NATGASCM,BALANCE
KOREA,TOTENTSB,2023,60721.0,NATGASCM,BALANCE
LATVIA,GDINCTRO,2023,785.893,NATGASCM,BALANCE
LATVIA,STCHANAT,2023,575.838,NATGASCM,BALANCE
LATVIA,TOTENTSB,2023,1988.097,NATGASCM,BALANCE
LATVIA,TOTEXTSB,2023,624.794,NATGASCM,BALANCE
LITHUANIA,GDINCTRO,2023,1583.7,NATGASCM,BALANCE
LITHUANIA,STCHANAT,2023,-62.9,NATGASCM,BALANCE
LITHUANIA,TOTENTSB,2023,5523.1,NATGASCM,BALANCE
LITHUANIA,TOTEXTSB,2023,4002.3,NATGASCM,BALANCE
LUXEMBOU,GDINCTRO,2023,555.741,NATGASCM,BALANCE
LUXEMBOU,INDPROD,2023,4.294,NATGASCM,BALANCE
LUXEMBOU,TOTENTSB,2023,551.447,NATGASCM,BALANCE
MEXICO,GDINCTRO,2023,46282.0,NATGASCM,BALANCE
MEXICO,INDPROD,2023,41503.0,NATGASCM,BALANCE
MEXICO,TOTENTSB,2023,4790.0,NATGASCM,BALANCE
MEXICO,TOTEXTSB,2023,11.0,NATGASCM,BALANCE
NETHLAND,GDINCTRO,2023,31336.698,NATGASCM,BALANCE
NETHLAND,INDPROD,2023,12204.47,NATGASCM,BALANCE
NETHLAND,STCHANAT,2023,963.055,NATGASCM,BALANCE
NETHLAND,TOTENTSB,2023,58696.814,NATGASCM,BALANCE
NETHLAND,TOTEXTSB,2023,38221.307,NATGASCM,BALANCE
NORWAY,GDINCTRO,2023,4424.981,NATGASCM,BALANCE
NORWAY,INDPROD,2023,120174.309,NATGASCM,BALANCE
NORWAY,STCHANAT,2023,-4.806,NATGASCM,BALANCE
NORWAY,TOTENTSB,2023,102.59,NATGASCM,BALANCE
NORWAY,TOTEXTSB,2023,114930.002,NATGASCM,BALANCE
NZ,GDINCTRO,2023,3812.0,NATGASCM,BALANCE
NZ,INDPROD,2023,3795.0,NATGASCM,BALANCE
NZ,STCHANAT,2023,-17.0,NATGASCM,BALANCE
POLAND,GDINCTRO,2023,20138.856,NATGASCM,BALANCE
POLAND,INDPROD,2023,3059.19,NATGASCM,BALANCE
POLAND,STCHANAT,2023,228.179,NATGASCM,BALANCE
POLAND,TOTENTSB,2023,18121.884,NATGASCM,BALANCE
POLAND,TOTEXTSB,2023,814.52,NATGASCM,BALANCE
PORTUGAL,GDINCTRO,2023,4413.209,NATGASCM,BALANCE
PORTUGAL,STCHANAT,2023,-107.793,NATGASCM,BALANCE
PORTUGAL,TOTENTSB,2023,5190.542,NATGASCM,BALANCE
PORTUGAL,TOTEXTSB,2023,905.055,NATGASCM,BALANCE
SLOVAKIA,GDINCTRO,2023,4253.787,NATGASCM,BALANCE
SLOVAKIA,INDPROD,2023,50.208,NATGASCM,BALANCE
SLOVAKIA,STCHANAT,2023,277.169,NATGASCM,BALANCE
SLOVAKIA,TOTENTSB,2023,14970.71,NATGASCM,BALANCE
SLOVAKIA,TOTEXTSB,2023,10469.919,NATGASCM,BALANCE
SLOVENIA,GDINCTRO,2023,809.967,NATGASCM,BALANCE
SLOVENIA,INDPROD,2023,4.467,NATGASCM,BALANCE
SLOVENIA,TOTENTSB,2023,990.7,NATGASCM,BALANCE
SLOVENIA,TOTEXTSB,2023,185.2,NATGASCM,BALANCE
SPAIN,GDINCTRO,2023,29013.061,NATGASCM,BALANCE
SPAIN,INDPROD,2023,48.082,NATGASCM,BALANCE
SPAIN,STCHANAT,2023,-402.765,NATGASCM,BALANCE
SPAIN,TOTENTSB,2023,35262.751,NATGASCM,BALANCE
SPAIN,TOTEXTSB,2023,6605.632,NATGASCM,BALANCE
SWEDEN,GDINCTRO,2023,786.802,NATGASCM,BALANCE
SWEDEN,STCHANAT,2023,17.792,NATGASCM,BALANCE
SWEDEN,TOTENTSB,2023,849.744,NATGASCM,BALANCE
SWEDEN,TOTEXTSB,2023,7.868,NATGASCM,BALANCE
SWITLAND,GDINCTRO,2023,3179.086,NATGASCM,BALANCE
SWITLAND,INDPROD,2023,46.229,NATGASCM,BALANCE
SWITLAND,TOTENTSB,2023,9565.415,NATGASCM,BALANCE
SWITLAND,TOTEXTSB,2023,6432.558,NATGASCM,BALANCE
OECDTOT,GDINCTRO,2023,1771920.513,NATGASCM,BALANCE
OECDTOT,INDPROD,2023,1699617.014,NATGASCM,BALANCE
OECDTOT,STCHANAT,2023,27084.155,NATGASCM,BALANCE
OECDTOT,TOTENTSB,2023,827277.236,NATGASCM,BALANCE
OECDTOT,TOTEXTSB,2023,718230.133,NATGASCM,BALANCE
TURKIYE,GDINCTRO,2023,48641.845,NATGASCM,BALANCE
TURKIYE,INDPROD,2023,810.432,NATGASCM,BALANCE
TURKIYE,STCHANAT,2023,107.94,NATGASCM,BALANCE
TURKIYE,TOTENTSB,2023,48835.622,NATGASCM,BALANCE
TURKIYE,TOTEXTSB,2023,896.269,NATGASCM,BALANCE
UK,GDINCTRO,2023,63400.748,NATGASCM,BALANCE
UK,INDPROD,2023,34826.274,NATGASCM,BALANCE
UK,STCHANAT,2023,629.684,NATGASCM,BALANCE
UK,TOTENTSB,2023,45148.47,NATGASCM,BALANCE
UK,TOTEXTSB,2023,15848.406,NATGASCM,BALANCE
USA,GDINCTRO,2023,923680.0,NATGASCM,BALANCE
USA,INDPROD,2023,1073773.0,NATGASCM,BALANCE
USA,STCHANAT,2023,15067.0,NATGASCM,BALANCE
USA,TOTENTSB,2023,82921.0,NATGASCM,BALANCE
USA,TOTEXTSB,2023,215479.0,NATGASCM,BALANCE
OECDAM,GDINCTRO,4Q2024,289186.04,NATGASCM,BALANCE
OECDAM,INDPROD,4Q2024,334263.762,NATGASCM,BALANCE
OECDAM,STCHANAT,4Q2024,-7317.774,NATGASCM,BALANCE
OECDAM,TOTENTSB,4Q2024,30964.517,NATGASCM,BALANCE
OECDAM,TOTEXTSB,4Q2024,80414.613,NATGASCM,BALANCE
OECDAO,GDINCTRO,4Q2024,54752.522,NATGASCM,BALANCE
OECDAO,INDPROD,4Q2024,47395.641,NATGASCM,BALANCE
OECDAO,STCHANAT,4Q2024,1468.018,NATGASCM,BALANCE
OECDAO,TOTENTSB,4Q2024,39680.123,NATGASCM,BALANCE
OECDAO,TOTEXTSB,4Q2024,29234.0,NATGASCM,BALANCE
AUSTRALI,GDINCTRO,4Q2024,13275.0,NATGASCM,BALANCE
AUSTRALI,INDPROD,4Q2024,40202.0,NATGASCM,BALANCE
AUSTRALI,TOTEXTSB,4Q2024,26927.0,NATGASCM,BALANCE
AUSTRIA,GDINCTRO,4Q2024,2500.681,NATGASCM,BALANCE
AUSTRIA,INDPROD,4Q2024,133.836,NATGASCM,BALANCE
AUSTRIA,STCHANAT,4Q2024,-1360.509,NATGASCM,BALANCE
AUSTRIA,TOTENTSB,4Q2024,3092.263,NATGASCM,BALANCE
AUSTRIA,TOTEXTSB,4Q2024,2124.23,NATGASCM,BALANCE
BELGIUM,GDINCTRO,4Q2024,4362.1,NATGASCM,BALANCE
BELGIUM,INDPROD,4Q2024,10.6,NATGASCM,BALANCE
BELGIUM,STCHANAT,4Q2024,-158.3,NATGASCM,BALANCE
BELGIUM,TOTENTSB,4Q2024,8942.4,NATGASCM,BALANCE
BELGIUM,TOTEXTSB,4Q2024,4741.8,NATGASCM,BALANCE
CANADA,GDINCTRO,4Q2024,37907.04,NATGASCM,BALANCE
CANADA,INDPROD,4Q2024,55301.762,NATGASCM,BALANCE
CANADA,STCHANAT,4Q2024,-2259.774,NATGASCM,BALANCE
CANADA,TOTENTSB,4Q2024,4507.117,NATGASCM,BALANCE
CANADA,TOTEXTSB,4Q2024,24161.613,NATGASCM,BALANCE
CHILE,GDINCTRO,4Q2024,1313.0,NATGASCM,BALANCE
CHILE,INDPROD,4Q2024,327.0,NATGASCM,BALANCE
CHILE,STCHANAT,4Q2024,-34.0,NATGASCM,BALANCE
CHILE,TOTENTSB,4Q2024,1008.4,NATGASCM,BALANCE
CZECH,GDINCTRO,4Q2024,2383.667,NATGASCM,BALANCE
CZECH,INDPROD,4Q2024,52.528,NATGASCM,BALANCE
CZECH,STCHANAT,4Q2024,-1136.317,NATGASCM,BALANCE
CZECH,TOTENTSB,4Q2024,1338.596,NATGASCM,BALANCE
CZECH,TOTEXTSB,4Q2024,143.774,NATGASCM,BALANCE
DENMARK,GDINCTRO,4Q2024,680.252,NATGASCM,BALANCE
DENMARK,INDPROD,4Q2024,789.648,NATGASCM,BALANCE
DENMARK,STCHANAT,4Q2024,-23.884,NATGASCM,BALANCE
DENMARK,TOTENTSB,4Q2024,2431.58,NATGASCM,BALANCE
DENMARK,TOTEXTSB,4Q2024,2565.471,NATGASCM,BALANCE
ESTONIA,GDINCTRO,4Q2024,100.6,NATGASCM,BALANCE
ESTONIA,TOTENTSB,4Q2024,206.5,NATGASCM,BALANCE
ESTONIA,TOTEXTSB,4Q2024,106.0,NATGASCM,BALANCE
OECDEUR,GDINCTRO,4Q2024,137774.089,NATGASCM,BALANCE
OECDEUR,INDPROD,4Q2024,48565.533,NATGASCM,BALANCE
OECDEUR,STCHANAT,4Q2024,-23668.691,NATGASCM,BALANCE
OECDEUR,TOTENTSB,4Q2024,135929.609,NATGASCM,BALANCE
OECDEUR,TOTEXTSB,4Q2024,69726.018,NATGASCM,BALANCE
FINLAND,GDINCTRO,4Q2024,428.431,NATGASCM,BALANCE
